Country,Drug,Measure Names,Specifics,Unit,Year,Measure Values
Denmark,Cocaine salts,To, ,Gram,2013,142.070679105
Denmark,Cocaine salts,From, ,Gram,2013,71.035339552
Denmark,Cocaine salts,Typical, ,Gram,2013,88.794174440
Denmark,Cocaine salts,To, ,Gram,2015,133.809102358
Denmark,Cocaine salts,From, ,Gram,2015,59.470712159
Denmark,Cocaine salts,Typical, ,Gram,2015,74.338390199
Denmark,Cocaine salts,To, ,Gram,2016,133.828998180
Denmark,Cocaine salts,From, ,Gram,2016,59.479554747
Denmark,Cocaine salts,Typical, ,Gram,2016,74.349443434
Denmark,Ecstasy-type substances,To, ,Tablet,2012,12.096077040
Denmark,Ecstasy-type substances,From, ,Tablet,2012,5.184033017
Denmark,Ecstasy-type substances,Typical, ,Tablet,2012,8.640055029
Denmark,Ecstasy-type substances,To, ,Tablet,2013,17.758834888
Denmark,Ecstasy-type substances,From, ,Tablet,2013,8.879417444
Denmark,Ecstasy-type substances,Typical, ,Tablet,2013,8.879417444
Denmark,Ecstasy-type substances,To, ,Tablet,2014,13.397641896
Denmark,Ecstasy-type substances,From, ,Tablet,2014,8.931761264
Denmark,Ecstasy-type substances,Typical, ,Tablet,2014,
Denmark,Ecstasy-type substances,To, ,Tablet,2015,7.433839020
Denmark,Ecstasy-type substances,To, ,Gram,2015,74.338390199
Denmark,Ecstasy-type substances,From, ,Tablet,2015,3.716919510
Denmark,Ecstasy-type substances,From, ,Gram,2015,22.301517060
Denmark,Ecstasy-type substances,Typical, ,Tablet,2015,4.460303412
Denmark,Ecstasy-type substances,Typical, ,Gram,2015,44.603034119
Denmark,Ecstasy-type substances,To, ,Pill,2016,7.434944343
Denmark,Ecstasy-type substances,To, ,Gram,2016,74.349443434
Denmark,Ecstasy-type substances,From, ,Pill,2016,3.717472172
Denmark,Ecstasy-type substances,From, ,Gram,2016,22.304833030
Denmark,Ecstasy-type substances,Typical, ,Pill,2016,4.460966606
Denmark,Ecstasy-type substances,Typical, ,Gram,2016,44.609666060
Denmark,Hashish (resin),To, ,Gram,2012,20.736132069
Denmark,Hashish (resin),From, ,Gram,2012,6.912044023
Denmark,Hashish (resin),Typical, ,Gram,2012,8.640055029
Denmark,Hashish (resin),To, ,Gram,2013,21.310601866
Denmark,Hashish (resin),From, ,Gram,2013,8.879417444
Denmark,Hashish (resin),Typical, ,Gram,2013,8.879417444
Denmark,Hashish (resin),To, ,Gram,2014,13.397641896
Denmark,Hashish (resin),From, ,Gram,2014,8.931761264
Denmark,Hashish (resin),Typical, ,Gram,2014,
Denmark,Hashish (resin),To, ,Gram,2015,14.867678040
Denmark,Hashish (resin),From, ,Gram,2015,5.947071216
Denmark,Hashish (resin),Typical, ,Gram,2015,7.433839020
Denmark,Hashish (resin),To, ,Gram,2016,14.869888687
Denmark,Hashish (resin),From, ,Gram,2016,5.947955475
Denmark,Hashish (resin),Typical, ,Gram,2016,7.434944343
Denmark,Heroin,To, ,Gram,2013,319.659027986
Denmark,Heroin,From, ,Gram,2013,159.829513993
Denmark,Heroin,Typical, ,Gram,2013,159.829513993
Denmark,Heroin,To, ,Gram,2014,214.362270341
Denmark,Heroin,From, ,Gram,2014,178.635225284
Denmark,Heroin,Typical, ,Gram,2014,196.498747813
Denmark,Heroin,To, ,Gram,2016,148.698886867
Denmark,Heroin,From, ,Gram,2016,74.349443434
Denmark,Heroin,Typical, ,Gram,2016,104.089220807
Denmark,Heroin,To,Heroin no 2 (Heroin base),Gram,2012,138.240880459
Denmark,Heroin,From,Heroin no 2 (Heroin base),Gram,2012,69.120440229
Denmark,Heroin,Typical,Heroin no 2 (Heroin base),Gram,2012,86.400550287
Denmark,Heroin,To,Heroin no 2 (Heroin base),Gram,2013,213.106018657
Denmark,Heroin,From,Heroin no 2 (Heroin base),Gram,2013,88.794174440
Denmark,Heroin,Typical,Heroin no 2 (Heroin base),Gram,2013,124.311844217
Denmark,Heroin,To,Heroin no 2 (Heroin base),Gram,2014,125.044657699
Denmark,Heroin,From,Heroin no 2 (Heroin base),Gram,2014,89.317612642
Denmark,Heroin,Typical,Heroin no 2 (Heroin base),Gram,2014,107.181135171
Denmark,Heroin,To,Heroin no 2 (Heroin base),Gram,2015,148.676780398
Denmark,Heroin,From,Heroin no 2 (Heroin base),Gram,2015,74.338390199
Denmark,Heroin,Typical,Heroin no 2 (Heroin base),Gram,2015,104.073746278
Denmark,Heroin,To,Heroin no 4,Gram,2012,276.481760917
Denmark,Heroin,From,Heroin no 4,Gram,2012,138.240880459
Denmark,Heroin,Typical,Heroin no 4,Gram,2012,207.361320688
Denmark,Marijuana (herb),To, ,Gram,2013,21.310601866
Denmark,Marijuana (herb),From, ,Gram,2013,8.879417444
Denmark,Marijuana (herb),Typical, ,Gram,2013,
Dominican Republic,Cocaine salts,To, ,Gram,2014,
Dominican Republic,Cocaine salts,From, ,Gram,2014,
Dominican Republic,Cocaine salts,Typical, ,Gram,2014,6.271922724
Dominican Republic,Ecstasy-type substances,To, ,Unit,2014,
Dominican Republic,Ecstasy-type substances,From, ,Unit,2014,
Dominican Republic,Ecstasy-type substances,Typical, ,Unit,2014,19.744941908
Dominican Republic,Heroin,To, ,Gram,2014,
Dominican Republic,Heroin,From, ,Gram,2014,
Dominican Republic,Heroin,Typical, ,Gram,2014,16.306999082
Dominican Republic,Marijuana (herb),To, ,Gram,2014,
Dominican Republic,Marijuana (herb),From, ,Gram,2014,
Dominican Republic,Marijuana (herb),Typical, ,Gram,2014,0.278752121
Egypt,Coca paste/cocaine base,To, ,Gram,2016,123.533048291
Egypt,Coca paste/cocaine base,From, ,Gram,2016,102.944206909
Egypt,Coca paste/cocaine base,Typical, ,Gram,2016,
Egypt,Coca paste/cocaine base,To,Cocaine base,Gram,2015,130.174431026
Egypt,Coca paste/cocaine base,From,Cocaine base,Gram,2015,104.139544821
Egypt,Coca paste/cocaine base,Typical,Cocaine base,Gram,2015,
Egypt,Cocaine base,To, ,Gram,2013,147.123732544
Egypt,Cocaine base,From, ,Gram,2013,95.630426154
Egypt,Cocaine base,Typical, ,Gram,2013,
Egypt,Cocaine salts,To, ,Gram,2012,99.075293419
Egypt,Cocaine salts,From, ,Gram,2012,66.050195613
Egypt,Cocaine salts,Typical, ,Gram,2012,
Egypt,Ecstasy-type substances,To, ,Tablet,2012,19.815058684
Egypt,Ecstasy-type substances,From, ,Tablet,2012,16.512548903
Egypt,Ecstasy-type substances,Typical, ,Tablet,2012,
Egypt,Ecstasy-type substances,To, ,Tablet,2013,22.068559882
Egypt,Ecstasy-type substances,From, ,Tablet,2013,17.654847905
Egypt,Ecstasy-type substances,Typical, ,Tablet,2013,
Egypt,Ecstasy-type substances,To, ,Tablet,2015,26.034886205
Egypt,Ecstasy-type substances,From, ,Tablet,2015,19.526164654
Egypt,Ecstasy-type substances,Typical, ,Tablet,2015,
Egypt,Ecstasy-type substances,To, ,Tablet,2016,30.883262073
Egypt,Ecstasy-type substances,From, ,Tablet,2016,25.736051727
Egypt,Ecstasy-type substances,Typical, ,Tablet,2016,
Egypt,Hashish (resin),To, ,Kersh,2012,13.210039123
Egypt,Hashish (resin),From, ,Kersh,2012,9.907529342
Egypt,Hashish (resin),Typical, ,Kersh,2012,
Egypt,Hashish (resin),To, ,Kersh,2013,29.424746509
Egypt,Hashish (resin),From, ,Kersh,2013,22.068559882
Egypt,Hashish (resin),Typical, ,Kersh,2013,
Egypt,Hashish (resin),To, ,Kersh,2015,15.620931723
Egypt,Hashish (resin),From, ,Kersh,2015,13.017443103
Egypt,Hashish (resin),Typical, ,Kersh,2015,
Egypt,Hashish (resin),To, ,Gram,2016,41.177682764
Egypt,Hashish (resin),From, ,Gram,2016,36.030472418
Egypt,Hashish (resin),Typical, ,Gram,2016,
Egypt,Heroin,To, ,Gram,2012,23.117568464
Egypt,Heroin,From, ,Gram,2012,19.815058684
Egypt,Heroin,Typical, ,Gram,2012,
Egypt,Heroin,To, ,Gram,2013,17.654847905
Egypt,Heroin,From, ,Gram,2013,11.769898604
Egypt,Heroin,Typical, ,Gram,2013,
Egypt,Heroin,To, ,Gram,2015,15.620931723
Egypt,Heroin,From, ,Gram,2015,13.017443103
Egypt,Heroin,Typical, ,Gram,2015,
Egypt,Heroin,To, ,Gram,2016,18.529957244
Egypt,Heroin,From, ,Gram,2016,12.353304829
Egypt,Heroin,Typical, ,Gram,2016,
Egypt,Marijuana (herb),To, ,Packet,2012,2.476882335
Egypt,Marijuana (herb),From, ,Packet,2012,1.651254890
Egypt,Marijuana (herb),Typical, ,Packet,2012,
Egypt,Marijuana (herb),To, ,Packet,2013,2.206855988
Egypt,Marijuana (herb),From, ,Packet,2013,1.471237325
Egypt,Marijuana (herb),Typical, ,Packet,2013,
Egypt,Marijuana (herb),To, ,Packet,2015,2.603488621
Egypt,Marijuana (herb),From, ,Packet,2015,1.952616465
Egypt,Marijuana (herb),Typical, ,Packet,2015,
Egypt,Marijuana (herb),To, ,Packet,2016,3.088326207
Egypt,Marijuana (herb),From, ,Packet,2016,2.573605173
Egypt,Marijuana (herb),Typical, ,Packet,2016,
Egypt,Methamphetamine,To,Crystalline Methamphetamine,Gram,2016,123.533048291
Egypt,Methamphetamine,From,Crystalline Methamphetamine,Gram,2016,102.944206909
Egypt,Methamphetamine,Typical,Crystalline Methamphetamine,Gram,2016,
Egypt,Methamphetamine,To,Maxiton Forte,Cc,2013,3.678093314
Egypt,Methamphetamine,From,Maxiton Forte,Cc,2013,2.942474651
Egypt,Methamphetamine,Typical,Maxiton Forte,Cc,2013,
Egypt,Methamphetamine,To,Maxiton Forte,Cc,2015,4.556105086
Egypt,Methamphetamine,From,Maxiton Forte,Cc,2015,3.254360776
Egypt,Methamphetamine,Typical,Maxiton Forte,Cc,2015,
Egypt,Opium,To, ,Kersh,2012,24.768823355
Egypt,Opium,From, ,Kersh,2012,19.815058684
Egypt,Opium,Typical, ,Kersh,2012,
Egypt,Opium,To, ,Kersh,2013,23.539797207
Egypt,Opium,From, ,Kersh,2013,17.654847905
Egypt,Opium,Typical, ,Kersh,2013,
Egypt,Opium,To, ,Kersh,2015,15.620931723
Egypt,Opium,From, ,Kersh,2015,13.017443103
Egypt,Opium,Typical, ,Kersh,2015,
Egypt,Opium,To, ,Gram,2016,30.883262073
Egypt,Opium,From, ,Gram,2016,20.588841382
Egypt,Opium,Typical, ,Gram,2016,
Egypt,Pharmaceutical opioids,To,Tramadol,Tablet,2016,1.544163104
Egypt,Pharmaceutical opioids,From,Tramadol,Tablet,2016,1.029442069
Egypt,Pharmaceutical opioids,Typical,Tramadol,Tablet,2016,
El Salvador,Cocaine base,To, ,Gram,2013,3
El Salvador,Cocaine base,From, ,Gram,2013,1
El Salvador,Cocaine base,Typical, ,Gram,2013,1
El Salvador,Cocaine salts,To, ,Gram,2013,10
El Salvador,Cocaine salts,From, ,Gram,2013,5
El Salvador,Cocaine salts,Typical, ,Gram,2013,5
El Salvador,Cocaine salts,To, ,Gram,2014,20
El Salvador,Cocaine salts,From, ,Gram,2014,10
El Salvador,Cocaine salts,Typical, ,Gram,2014,15
El Salvador,Cocaine salts,To, ,Gram,2015,20
El Salvador,Cocaine salts,From, ,Gram,2015,10
El Salvador,Cocaine salts,Typical, ,Gram,2015,15
El Salvador,Cocaine salts,To, ,Gram,2016,25
El Salvador,Cocaine salts,From, ,Gram,2016,12
El Salvador,Cocaine salts,Typical, ,Gram,2016,15
El Salvador,Crack,To, ,Gram,2014,15
El Salvador,Crack,From, ,Gram,2014,5
El Salvador,Crack,Typical, ,Gram,2014,10
El Salvador,Crack,To, ,Gram,2015,15
El Salvador,Crack,From, ,Gram,2015,5
El Salvador,Crack,Typical, ,Gram,2015,10
El Salvador,Crack,To, ,Gram,2016,25
El Salvador,Crack,From, ,Gram,2016,12
El Salvador,Crack,Typical, ,Gram,2016,15
El Salvador,Ecstasy-type substances,To, ,Tablet,2014,30
El Salvador,Ecstasy-type substances,From, ,Tablet,2014,20
El Salvador,Ecstasy-type substances,Typical, ,Tablet,2014,25
El Salvador,Marijuana (herb),To, ,Gram,2013,0.5
El Salvador,Marijuana (herb),From, ,Gram,2013,0.5
El Salvador,Marijuana (herb),Typical, ,Gram,2013,0.5
El Salvador,Marijuana (herb),To, ,Gram,2016,2
El Salvador,Marijuana (herb),From, ,Gram,2016,1.5
El Salvador,Marijuana (herb),Typical, ,Gram,2016,1.8
El Salvador,Methamphetamine,To, ,Ounce,2013,900
El Salvador,Methamphetamine,From, ,Ounce,2013,900
El Salvador,Methamphetamine,Typical, ,Ounce,2013,900
El Salvador,Methamphetamine,To, ,Gram,2014,35
El Salvador,Methamphetamine,From, ,Gram,2014,20
El Salvador,Methamphetamine,Typical, ,Gram,2014,25
El Salvador,Methamphetamine,To, ,Gram,2015,35
El Salvador,Methamphetamine,From, ,Gram,2015,20
El Salvador,Methamphetamine,Typical, ,Gram,2015,25
El Salvador,Methamphetamine,To, ,Gram,2016,50
El Salvador,Methamphetamine,From, ,Gram,2016,30
El Salvador,Methamphetamine,Typical, ,Gram,2016,40
Estonia,Amphetamine,To, ,Gram,2012,25.706940969
Estonia,Amphetamine,From, ,Gram,2012,12.853470484
Estonia,Amphetamine,Typical, ,Gram,2012,19.280205726
Estonia,Amphetamine,To, ,Gram,2013,26.490066392
Estonia,Amphetamine,From, ,Gram,2013,13.245033196
Estonia,Amphetamine,Typical, ,Gram,2013,
Estonia,Amphetamine,To, ,Gram,2014,26.631158912
Estonia,Amphetamine,From, ,Gram,2014,13.315579456
Estonia,Amphetamine,Typical, ,Gram,2014,19.973369184
Estonia,Amphetamine,To, ,Gram,2016,22.148394312
Estonia,Amphetamine,From, ,Gram,2016,11.074197156
Estonia,Amphetamine,Typical, ,Gram,2016,16.611295734
Estonia,Cocaine salts,To, ,Gram,2012,154.241645811
Estonia,Cocaine salts,From, ,Gram,2012,102.827763874
Estonia,Cocaine salts,Typical, ,Gram,2012,128.534704843
Estonia,Cocaine salts,To, ,Gram,2013,158.940398355
Estonia,Cocaine salts,From, ,Gram,2013,105.960265570
Estonia,Cocaine salts,Typical, ,Gram,2013,
Estonia,Cocaine salts,To, ,Gram,2014,159.786953472
Estonia,Cocaine salts,From, ,Gram,2014,106.524635648
Estonia,Cocaine salts,Typical, ,Gram,2014,133.155794560
Estonia,Ecstasy-type substances,To, ,Tablet,2012,12.853470484
Estonia,Ecstasy-type substances,From, ,Tablet,2012,7.712082291
Estonia,Ecstasy-type substances,Typical, ,Tablet,2012,
Estonia,Ecstasy-type substances,To, ,Tablet,2013,13.245033196
Estonia,Ecstasy-type substances,From, ,Tablet,2013,7.947019918
Estonia,Ecstasy-type substances,Typical, ,Tablet,2013,
Estonia,Ecstasy-type substances,To, ,Tablet,2014,13.315579456
Estonia,Ecstasy-type substances,From, ,Tablet,2014,7.989347674
Estonia,Ecstasy-type substances,Typical, ,Tablet,2014,
Estonia,Ecstasy-type substances,To, ,Tablet,2016,11.074197156
Estonia,Ecstasy-type substances,From, ,Tablet,2016,6.644518293
Estonia,Ecstasy-type substances,Typical, ,Tablet,2016,
Estonia,GHB,To, ,Dose,2016,5.537098578
Estonia,GHB,From, ,Dose,2016,4.429678862
Estonia,GHB,Typical, ,Dose,2016,
Estonia,Hashish (resin),To, ,Gram,2013,
Estonia,Hashish (resin),From, ,Gram,2013,
Estonia,Hashish (resin),Typical, ,Gram,2013,19.867549794
Estonia,Hashish (resin),To, ,Gram,2014,
Estonia,Hashish (resin),From, ,Gram,2014,
Estonia,Hashish (resin),Typical, ,Gram,2014,19.973369184
Estonia,Hashish (resin),To, ,Gram,2016,
Estonia,Hashish (resin),From, ,Gram,2016,
Estonia,Hashish (resin),Typical, ,Gram,2016,16.611295734
Estonia,Heroin,To, ,Dose,2012,19.280205726
Estonia,Heroin,From, ,Dose,2012,12.853470484
Estonia,Heroin,Typical, ,Dose,2012,
Estonia,Marijuana (herb),To, ,Gram,2012,
Estonia,Marijuana (herb),From, ,Gram,2012,
Estonia,Marijuana (herb),Typical, ,Gram,2012,25.706940969
Estonia,Marijuana (herb),To, ,Gram,2013,
Estonia,Marijuana (herb),From, ,Gram,2013,
Estonia,Marijuana (herb),Typical, ,Gram,2013,26.490066392
Estonia,Marijuana (herb),To, ,Gram,2014,
Estonia,Marijuana (herb),From, ,Gram,2014,
Estonia,Marijuana (herb),Typical, ,Gram,2014,26.631158912
Estonia,Marijuana (herb),To, ,Gram,2016,
Estonia,Marijuana (herb),From, ,Gram,2016,
Estonia,Marijuana (herb),Typical, ,Gram,2016,22.148394312
Estonia,Methamphetamine,To, ,Gram,2012,25.706940969
Estonia,Methamphetamine,From, ,Gram,2012,12.853470484
Estonia,Methamphetamine,Typical, ,Gram,2012,19.280205726
Estonia,Methamphetamine,To, ,Gram,2014,26.631158912
Estonia,Methamphetamine,From, ,Gram,2014,13.315579456
Estonia,Methamphetamine,Typical, ,Gram,2014,19.973369184
Estonia,Methamphetamine,To, ,Gram,2016,22.148394312
Estonia,Methamphetamine,From, ,Gram,2016,11.074197156
Estonia,Methamphetamine,Typical, ,Gram,2016,16.611295734
Estonia,Other illicit opioids,To, ,Dose,2014,19.973369184
Estonia,Other illicit opioids,From, ,Dose,2014,13.315579456
Estonia,Other illicit opioids,Typical, ,Dose,2014,13.315579456
Estonia,Pharmaceutical opioids,To,Fentanyl,Dose,2013,19.867549794
Estonia,Pharmaceutical opioids,From,Fentanyl,Dose,2013,13.245033196
Estonia,Pharmaceutical opioids,Typical,Fentanyl,Dose,2013,
Estonia,Pharmaceutical opioids,To,Fentanyl,Dose,2016,16.611295734
Estonia,Pharmaceutical opioids,From,Fentanyl,Dose,2016,11.074197156
Estonia,Pharmaceutical opioids,Typical,Fentanyl,Dose,2016,11.074197156
Eswatini,Amphetamine,To, ,Tablet,2012,7.321537796
Eswatini,Amphetamine,To, ,Gram,2012,36.607688978
Eswatini,Amphetamine,From, ,Tablet,2012,8.541794095
Eswatini,Amphetamine,From, ,Gram,2012,30.506407481
Eswatini,Amphetamine,Typical, ,Tablet,2012,9.762050394
Eswatini,Amphetamine,Typical, ,Gram,2012,48.810251970
Eswatini,Cocaine salts,To, ,Gram,2012,48.810251970
Eswatini,Cocaine salts,From, ,Gram,2012,30.506407481
Eswatini,Cocaine salts,Typical, ,Gram,2012,36.607688978
Eswatini,Cocaine salts,To, ,Gram,2014,37.057625733
Eswatini,Cocaine salts,From, ,Gram,2014,32.425422516
Eswatini,Cocaine salts,Typical, ,Gram,2014,
Eswatini,Heroin,To, ,Gram,2014,37.057625733
Eswatini,Heroin,From, ,Gram,2014,32.425422516
Eswatini,Heroin,Typical, ,Gram,2014,
Finland,Amphetamine,To, ,Gram,2012,64.267352421
Finland,Amphetamine,From, ,Gram,2012,19.280205726
Finland,Amphetamine,Typical, ,Gram,2012,25.706940969
Finland,Amphetamine,To, ,Gram,2013,92.715232374
Finland,Amphetamine,From, ,Gram,2013,19.867549794
Finland,Amphetamine,Typical, ,Gram,2013,39.735099589
Finland,Amphetamine,To, ,Gram,2014,93.209056192
Finland,Amphetamine,From, ,Gram,2014,19.973369184
Finland,Amphetamine,Typical, ,Gram,2014,39.946738368
Finland,Amphetamine,To, ,Gram,2015,77.605320646
Finland,Amphetamine,From, ,Gram,2015,16.629711567
Finland,Amphetamine,Typical, ,Gram,2015,33.259423134
Finland,Amphetamine,To, ,Gram,2016,55.370985779
Finland,Amphetamine,From, ,Gram,2016,16.611295734
Finland,Amphetamine,Typical, ,Gram,2016,33.222591467
Finland,Benzodiazepines,To, ,Tablet,2016,5.537098578
Finland,Benzodiazepines,From, ,Tablet,2016,2.214839431
Finland,Benzodiazepines,Typical, ,Tablet,2016,3.322259147
Finland,Cocaine salts,To, ,Gram,2012,128.534704843
Finland,Cocaine salts,From, ,Gram,2012,77.120822906
Finland,Cocaine salts,Typical, ,Gram,2012,102.827763874
Finland,Cocaine salts,To, ,Gram,2013,198.675497944
Finland,Cocaine salts,From, ,Gram,2013,92.715232374
Finland,Cocaine salts,Typical, ,Gram,2013,
Finland,Cocaine salts,To, ,Gram,2014,199.733691840
Finland,Cocaine salts,From, ,Gram,2014,93.209056192
Finland,Cocaine salts,Typical, ,Gram,2014,
Finland,Cocaine salts,To, ,Gram,2015,166.297115670
Finland,Cocaine salts,From, ,Gram,2015,88.691795024
Finland,Cocaine salts,Typical, ,Gram,2015,
Finland,Cocaine salts,To, ,Gram,2016,166.112957337
Finland,Cocaine salts,From, ,Gram,2016,88.593577246
Finland,Cocaine salts,Typical, ,Gram,2016,110.741971558
Finland,Ecstasy-type substances,To, ,Tablet,2012,25.706940969
Finland,Ecstasy-type substances,From, ,Tablet,2012,15.424164581
Finland,Ecstasy-type substances,Typical, ,Tablet,2012,19.280205726
Finland,Ecstasy-type substances,To, ,Tablet,2013,26.490066392
Finland,Ecstasy-type substances,From, ,Tablet,2013,19.867549794
Finland,Ecstasy-type substances,Typical, ,Tablet,2013,19.867549794
Finland,Ecstasy-type substances,To, ,Tablet,2014,53.262317824
Finland,Ecstasy-type substances,From, ,Tablet,2014,13.315579456
Finland,Ecstasy-type substances,Typical, ,Tablet,2014,26.631158912
Finland,Ecstasy-type substances,To, ,Tablet,2015,44.345897512
Finland,Ecstasy-type substances,From, ,Tablet,2015,16.629711567
Finland,Ecstasy-type substances,Typical, ,Tablet,2015,22.172948756
Finland,Ecstasy-type substances,To, ,Tablet,2016,44.296788623
Finland,Ecstasy-type substances,From, ,Tablet,2016,16.611295734
Finland,Ecstasy-type substances,Typical, ,Tablet,2016,22.148394312
Finland,GHB,To, ,Millilitre,2013,26.490066392
Finland,GHB,From, ,Millilitre,2013,1.324503320
Finland,GHB,Typical, ,Millilitre,2013,
Finland,Hashish (resin),To, ,Gram,2012,25.706940969
Finland,Hashish (resin),From, ,Gram,2012,10.282776387
Finland,Hashish (resin),Typical, ,Gram,2012,
Finland,Hashish (resin),To, ,Gram,2013,19.867549794
Finland,Hashish (resin),From, ,Gram,2013,13.245033196
Finland,Hashish (resin),Typical, ,Gram,2013,
Finland,Hashish (resin),To, ,Gram,2014,26.631158912
Finland,Hashish (resin),From, ,Gram,2014,6.657789728
Finland,Hashish (resin),Typical, ,Gram,2014,
Finland,Hashish (resin),To, ,Gram,2015,16.629711567
Finland,Hashish (resin),From, ,Gram,2015,11.086474378
Finland,Hashish (resin),Typical, ,Gram,2015,
Finland,Hashish (resin),To, ,Gram,2016,22.148394312
Finland,Hashish (resin),From, ,Gram,2016,11.074197156
Finland,Hashish (resin),Typical, ,Gram,2016,
Finland,Heroin,To, ,Gram,2012,
Finland,Heroin,From, ,Gram,2012,
Finland,Heroin,Typical, ,Gram,2012,154.241645811
Finland,Heroin,To, ,Gram,2013,264.900663925
Finland,Heroin,From, ,Gram,2013,132.450331962
Finland,Heroin,Typical, ,Gram,2013,
Finland,Heroin,To, ,Gram,2014,266.311589119
Finland,Heroin,From, ,Gram,2014,133.155794560
Finland,Heroin,Typical, ,Gram,2014,
Finland,Heroin,To, ,Gram,2015,221.729487561
Finland,Heroin,From, ,Gram,2015,110.864743780
Finland,Heroin,Typical, ,Gram,2015,166.297115670
Finland,Heroin,To,White,Gram,2016,221.483943116
Finland,Heroin,From,White,Gram,2016,110.741971558
Finland,Heroin,Typical,White,Gram,2016,166.112957337
Finland,Marijuana (herb),To, ,Gram,2012,25.706940969
Finland,Marijuana (herb),From, ,Gram,2012,19.280205726
Finland,Marijuana (herb),Typical, ,Gram,2012,
Finland,Marijuana (herb),To, ,Gram,2013,26.490066392
Finland,Marijuana (herb),From, ,Gram,2013,19.867549794
Finland,Marijuana (herb),Typical, ,Gram,2013,
Finland,Marijuana (herb),To, ,Gram,2014,26.631158912
Finland,Marijuana (herb),From, ,Gram,2014,19.973369184
Finland,Marijuana (herb),Typical, ,Gram,2014,
Finland,Marijuana (herb),To, ,Gram,2015,22.172948756
Finland,Marijuana (herb),From, ,Gram,2015,16.629711567
Finland,Marijuana (herb),Typical, ,Gram,2015,
Finland,Marijuana (herb),To, ,Gram,2016,22.148394312
Finland,Marijuana (herb),From, ,Gram,2016,16.611295734
Finland,Marijuana (herb),Typical, ,Gram,2016,
